timestamp,consumption_mwh,generation_mwh,market_price_try_mwh,natural_gas_mwh,lignite_mwh,hard_coal_mwh,imported_coal_mwh,dam_hydro_mwh,run_of_river_mwh,wind_mwh,solar_mwh,geothermal_mwh,biomass_mwh,source,is_synthetic,date,year,month,day,hour,weekday,is_weekend,net_balance_mwh,renewable_generation_mwh,renewable_share_pct,anomaly_score,is_anomaly
2026-04-02 15:00:00,38725.41,38793.73,2872.91,3868.46,5770.76,2977.68,6304.93,7226.35,2756.19,5028.27,2643.01,1263.63,954.46,demo,True,2026-04-02,2026,4,2,15,Thursday,False,68.31999999999971,19871.91,51.22454066675207,0.4482755719971409,False
2026-04-02 16:00:00,38900.08,39309.6,3040.11,4080.75,5465.74,2838.01,6604.73,7452.83,2839.52,5872.47,1931.87,1248.35,975.34,demo,True,2026-04-02,2026,4,2,16,Thursday,False,409.5199999999968,20320.379999999997,51.693174186458265,0.4269053399210517,False
2026-04-02 17:00:00,38786.38,39039.34,3137.61,6100.0,5660.01,2886.87,6521.47,7327.58,2784.96,4627.41,966.36,1222.52,942.16,demo,True,2026-04-02,2026,4,2,17,Thursday,False,252.95999999999913,17870.99,45.776875326273455,0.4359095164500253,False
2026-04-02 18:00:00,37701.64,37753.46,2979.09,6256.54,4893.21,2804.8,6580.02,8025.76,2831.92,4210.28,0.0,1211.92,938.99,demo,True,2026-04-02,2026,4,2,18,Thursday,False,51.81999999999971,17218.87,45.60872036629225,0.420244379019966,False
2026-04-02 19:00:00,37662.78,37713.26,3019.82,6308.57,4883.48,2619.51,6140.09,7441.44,2779.03,5296.73,0.0,1302.8,941.63,demo,True,2026-04-02,2026,4,2,19,Thursday,False,50.4800000000032,17761.63,47.09651194301421,0.41281899769702163,False
2026-04-02 20:00:00,36400.01,36632.12,3092.32,3708.6,5360.44,2891.55,6331.46,7449.72,2759.56,5955.06,0.0,1258.13,917.6,demo,True,2026-04-02,2026,4,2,20,Thursday,False,232.11000000000058,18340.07,50.06554357214379,0.46681306460556754,False
2026-04-02 21:00:00,34807.17,34958.13,2829.58,2339.73,5307.77,2764.44,6901.12,7486.04,2683.06,5277.6,0.0,1229.4,968.97,demo,True,2026-04-02,2026,4,2,21,Thursday,False,150.95999999999913,17645.070000000003,50.47486807789777,0.4331007396299559,False
2026-04-02 22:00:00,33279.17,33868.83,2982.24,1500.0,5524.91,2796.1,6313.17,7596.3,2845.65,5072.71,0.0,1261.54,958.44,demo,True,2026-04-02,2026,4,2,22,Thursday,False,589.6600000000035,17734.64,52.36271816888862,0.5157038676130717,False
2026-04-02 23:00:00,30787.01,32026.23,2686.68,1500.0,4775.99,3227.86,5574.78,7510.64,2875.62,4293.56,0.0,1304.73,963.06,demo,True,2026-04-02,2026,4,2,23,Thursday,False,1239.2200000000012,16947.61,52.917905104659525,0.4808693055913684,False
2026-04-03 00:00:00,29332.1,34239.53,2500.87,1500.0,5382.94,2956.43,6447.28,7561.26,2749.54,5428.65,0.0,1265.51,947.91,demo,True,2026-04-03,2026,4,3,0,Friday,False,4907.43,17952.87,52.433167160881005,0.47317079050800176,False
2026-04-03 01:00:00,27696.28,34472.34,2450.18,1500.0,5457.21,2966.82,7344.02,6821.63,2747.51,5510.61,0.0,1180.32,944.21,demo,True,2026-04-03,2026,4,3,1,Friday,False,6776.059999999998,17204.28,49.90749104934565,0.46122263745808795,False
2026-04-03 02:00:00,27423.22,34171.14,2378.39,1500.0,5443.4,3289.69,6797.11,7618.16,2956.89,4264.31,0.0,1316.31,985.27,demo,True,2026-04-03,2026,4,3,2,Friday,False,6747.919999999998,17140.94,50.162037321552624,0.4702618870454689,False
2026-04-03 03:00:00,28091.71,34023.69,2441.73,1500.0,5094.26,2869.22,6295.55,7617.0,2767.79,5695.45,0.0,1203.77,980.65,demo,True,2026-04-03,2026,4,3,3,Friday,False,5931.980000000003,18264.660000000003,53.682184383880774,0.508473466385407,False
2026-04-03 04:00:00,27838.52,34490.46,2459.2,1500.0,5334.84,2821.55,6482.29,7849.03,2783.58,5481.89,0.0,1244.85,992.44,demo,True,2026-04-03,2026,4,3,4,Friday,False,6651.939999999999,18351.789999999997,53.20830745661264,0.504648429331976,False
2026-04-03 05:00:00,30409.23,34483.57,2509.18,1500.0,4998.33,2677.74,6737.95,7915.96,2836.81,5633.94,0.0,1221.66,961.18,demo,True,2026-04-03,2026,4,3,5,Friday,False,4074.34,18569.55,53.85042789943153,0.5095514231100899,False
2026-04-03 06:00:00,32343.24,33141.16,2526.32,1500.0,5123.83,2718.54,5885.31,7594.05,2771.11,5326.24,0.0,1231.5,990.58,demo,True,2026-04-03,2026,4,3,6,Friday,False,797.9200000000019,17913.480000000003,54.05206094174133,0.5241088069645783,False
2026-04-03 07:00:00,34211.04,34457.66,2861.68,1755.98,4928.84,2431.52,6200.38,7822.26,2688.49,5326.01,1109.57,1257.11,937.52,demo,True,2026-04-03,2026,4,3,7,Friday,False,246.62000000000262,19140.960000000003,55.5492160523959,0.5038460214306478,False
2026-04-03 08:00:00,36130.73,36634.41,2949.01,2382.66,5002.75,2942.28,6639.42,7407.65,2836.31,5222.27,2058.87,1198.22,943.97,demo,True,2026-04-03,2026,4,3,8,Friday,False,503.6800000000003,19667.29,53.68529205192604,0.4448406005503656,False
2026-04-03 09:00:00,38552.56,38557.11,2862.67,2848.91,5137.35,2571.95,7058.07,7826.08,2790.26,5357.0,2733.88,1247.74,985.85,demo,True,2026-04-03,2026,4,3,9,Friday,False,4.55000000000291,20940.81,54.31115039482991,0.46640959281277444,False
2026-04-03 10:00:00,37568.08,37809.1,2953.11,2982.58,5072.36,2962.49,6346.24,7538.55,3019.88,3972.42,3660.59,1278.68,975.3,demo,True,2026-04-03,2026,4,3,10,Friday,False,241.0199999999968,20445.420000000002,54.0753945478734,0.43568326253600936,False
2026-04-03 11:00:00,39091.47,39032.97,3130.39,3999.45,5002.71,2792.26,7048.46,7411.05,2897.26,4088.56,3623.02,1228.92,941.29,demo,True,2026-04-03,2026,4,3,11,Friday,False,-58.5,20190.1,51.72575901859376,0.444853193817303,False
2026-04-03 12:00:00,37210.13,37386.25,2983.11,2284.04,4862.1,2823.05,6235.99,7638.0,2734.96,4426.68,4247.58,1215.24,918.61,demo,True,2026-04-03,2026,4,3,12,Friday,False,176.12000000000262,21181.070000000003,56.65470594135546,0.5070598658856295,False
2026-04-03 13:00:00,38044.74,38342.04,2883.1,2784.33,5709.88,2792.37,5315.07,7994.04,2897.61,4683.76,3974.58,1246.52,943.88,demo,True,2026-04-03,2026,4,3,13,Friday,False,297.3000000000029,21740.39,56.70118230537551,0.49966516156125634,False
2026-04-03 14:00:00,38339.76,38305.29,3064.88,2511.22,5069.85,3049.49,6760.33,7732.82,2850.71,4895.18,3264.69,1241.54,929.45,demo,True,2026-04-03,2026,4,3,14,Friday,False,-34.470000000001164,20914.39,54.599221151961,0.47561932887481634,False
2026-04-03 15:00:00,38690.35,38860.29,3006.37,3162.95,5285.79,3017.7,6689.14,8029.24,2974.47,4814.44,2649.7,1235.12,1001.74,demo,True,2026-04-03,2026,4,3,15,Friday,False,169.94000000000233,20704.71,53.27986486976808,0.4292738483727301,False
2026-04-03 16:00:00,38887.66,39189.96,3070.7,5126.0,4742.67,2794.8,6757.66,7542.27,2757.91,5160.25,2115.3,1220.29,972.8,demo,True,2026-04-03,2026,4,3,16,Friday,False,302.29999999999563,19768.82,50.44358299931921,0.42878176786835287,False
2026-04-03 17:00:00,38971.51,39245.12,2969.73,5194.71,5552.99,2638.18,6743.99,7944.45,2846.93,5124.25,1009.63,1262.98,927.02,demo,True,2026-04-03,2026,4,3,17,Friday,False,273.6100000000006,19115.26,48.707355207475466,0.4372878580994368,False
2026-04-03 18:00:00,37933.39,38244.4,2648.68,6830.01,5243.46,2966.3,6567.11,7577.33,2815.77,4060.89,0.0,1264.88,918.65,demo,True,2026-04-03,2026,4,3,18,Friday,False,311.01000000000204,16637.52,43.50315340285113,0.5315650912644034,False
2026-04-03 19:00:00,37186.62,37261.19,2899.78,5815.08,5084.59,2624.58,6409.41,7777.22,2837.98,4562.33,0.0,1223.36,926.65,demo,True,2026-04-03,2026,4,3,19,Friday,False,74.56999999999971,17327.54,46.50291630514216,0.42400091081868146,False
2026-04-03 20:00:00,36928.92,37231.14,3016.64,6567.22,5086.86,2520.12,6422.76,7782.11,2727.97,3964.03,0.0,1226.82,933.24,demo,True,2026-04-03,2026,4,3,20,Friday,False,302.22000000000116,16634.170000000002,44.6781108502184,0.4276672391147824,False
2026-04-03 21:00:00,34530.18,34672.18,2782.83,2788.19,5426.05,2889.7,6338.86,7886.71,2906.47,4237.78,0.0,1253.41,945.0,demo,True,2026-04-03,2026,4,3,21,Friday,False,142.0,17229.37,49.692202797747356,0.4376448961478369,False
2026-04-03 22:00:00,31786.19,32650.25,2685.02,1500.0,4432.2,3019.33,6359.86,7803.05,2890.6,4435.9,0.0,1225.88,983.44,demo,True,2026-04-03,2026,4,3,22,Friday,False,864.0600000000013,17338.87,53.104861371658714,0.4678358829853467,False
2026-04-03 23:00:00,29847.19,30356.98,2638.85,1500.0,4985.71,2727.08,5866.14,7591.92,2997.69,2512.97,0.0,1254.47,921.0,demo,True,2026-04-03,2026,4,3,23,Friday,False,509.7900000000009,15278.05,50.32796411237218,0.45608042601466287,False
2026-04-04 00:00:00,25723.24,34086.84,2255.74,1500.0,5169.04,2872.81,6074.99,7954.81,2845.21,5364.6,0.0,1286.7,1018.69,demo,True,2026-04-04,2026,4,4,0,Saturday,True,8363.599999999995,18470.01,54.18516354112027,0.6213733718960281,True
2026-04-04 01:00:00,25506.99,33335.99,2246.77,1500.0,5166.04,2725.18,6442.8,8148.66,2799.86,4383.24,0.0,1248.5,921.7,demo,True,2026-04-04,2026,4,4,1,Saturday,True,7828.999999999996,17501.960000000003,52.50169561485951,0.5865841572750597,False
2026-04-04 02:00:00,24830.53,32459.75,2063.84,1500.0,5851.38,2929.96,5715.7,7645.76,2946.8,3742.77,0.0,1219.66,907.73,demo,True,2026-04-04,2026,4,4,2,Saturday,True,7629.220000000001,16462.72,50.71733454509046,0.6424639261204422,True
2026-04-04 03:00:00,25643.15,32747.93,2150.4,1500.0,5112.23,2997.11,5797.26,7376.9,2759.5,4944.49,0.0,1259.8,1000.65,demo,True,2026-04-04,2026,4,4,3,Saturday,True,7104.779999999999,17341.34,52.95400350495436,0.6412556502452741,True
2026-04-04 04:00:00,26069.45,32959.89,2205.01,1500.0,5457.46,2752.68,6383.0,7896.91,2987.65,3746.98,0.0,1245.56,989.64,demo,True,2026-04-04,2026,4,4,4,Saturday,True,6890.439999999999,16866.739999999998,51.173532435939556,0.6012284333298196,True
2026-04-04 05:00:00,28253.97,33069.1,2497.86,1500.0,5671.03,2615.03,6455.08,7720.55,2989.97,3926.66,0.0,1246.25,944.53,demo,True,2026-04-04,2026,4,4,5,Saturday,True,4815.129999999997,16827.96,50.88726333646819,0.4515227419983908,False
2026-04-04 06:00:00,30620.41,32366.45,2547.04,1500.0,5374.36,2537.73,6390.33,7770.87,3013.4,3556.44,0.0,1261.88,961.44,demo,True,2026-04-04,2026,4,4,6,Saturday,True,1746.0400000000009,16564.03,51.17654237644227,0.45404780439271536,False
2026-04-04 07:00:00,31951.72,33805.58,2573.14,1500.0,5024.81,2966.62,5667.03,7928.32,2910.14,4565.6,1013.58,1267.28,962.2,demo,True,2026-04-04,2026,4,4,7,Saturday,True,1853.8600000000006,18647.12,55.1598878055043,0.5264227905199511,False
2026-04-04 08:00:00,34153.08,34253.11,2697.11,1500.0,4866.03,2595.42,7043.34,7711.75,2808.91,3626.81,1895.86,1250.89,954.1,demo,True,2026-04-04,2026,4,4,8,Saturday,True,100.02999999999884,18248.32,53.27492890426592,0.4619250491638267,False
2026-04-04 09:00:00,34552.75,34998.55,2695.47,1500.0,5393.81,2866.96,5997.32,7759.15,2882.65,3693.94,2745.12,1248.48,911.11,demo,True,2026-04-04,2026,4,4,9,Saturday,True,445.8000000000029,19240.45,54.97499182108972,0.494518259320668,False
2026-04-04 10:00:00,35430.03,37071.07,2889.2,1500.0,5627.71,2939.93,6213.64,7802.36,2917.35,4161.27,3731.68,1301.59,875.54,demo,True,2026-04-04,2026,4,4,10,Saturday,True,1641.0400000000009,20789.79,56.08090082104455,0.4975028605930801,False
2026-04-04 11:00:00,35656.45,36550.92,2818.46,1500.0,5341.95,2709.77,6058.38,8153.76,2806.63,3792.53,3983.23,1280.01,924.66,demo,True,2026-04-04,2026,4,4,11,Saturday,True,894.4700000000012,20940.82,57.29218306953697,0.5319223364871589,False
2026-04-04 12:00:00,35061.05,37275.63,2882.04,1500.0,5520.7,2770.08,6954.66,7843.01,3035.85,3413.85,3962.15,1270.84,1004.48,demo,True,2026-04-04,2026,4,4,12,Saturday,True,2214.5799999999945,20530.18,55.07668146722135,0.4788660710019888,False
2026-04-04 13:00:00,36130.04,37829.57,2654.34,1500.0,5873.91,2979.83,6647.5,7570.47,2947.44,3937.87,4113.62,1253.28,1005.66,demo,True,2026-04-04,2026,4,4,13,Saturday,True,1699.5299999999988,20828.339999999997,55.05835778730764,0.5120983043411163,False
2026-04-04 14:00:00,35407.25,36261.4,2852.41,1500.0,5417.72,2654.53,6334.36,7585.09,2772.63,4594.24,3235.83,1224.86,942.14,demo,True,2026-04-04,2026,4,4,14,Saturday,True,854.1500000000015,20354.79,56.13349181223008,0.49947945513151254,False
2026-04-04 15:00:00,35798.74,36086.49,2799.91,2869.9,4913.84,2636.25,6309.72,7884.62,3107.43,3426.8,2738.48,1278.18,921.26,demo,True,2026-04-04,2026,4,4,15,Saturday,True,287.75,19356.769999999997,53.639935610251925,0.4560909988069195,False
2026-04-04 16:00:00,36236.33,36572.7,2874.75,4122.38,5213.28,2757.81,6562.86,7611.27,2894.88,3270.43,1927.84,1253.61,958.34,demo,True,2026-04-04,2026,4,4,16,Saturday,True,336.36999999999534,17916.370000000003,48.98837110741073,0.41692852179657813,False
2026-04-04 17:00:00,36238.74,36289.18,3039.76,4784.25,5556.26,3030.02,6063.71,7521.73,2753.53,3242.27,1138.66,1235.57,963.17,demo,True,2026-04-04,2026,4,4,17,Saturday,True,50.44000000000233,16854.93,46.446158331491645,0.4469720321209628,False
2026-04-04 18:00:00,36153.27,36085.69,2878.08,4459.48,5135.32,3089.93,6633.26,8010.9,2786.74,3758.13,0.0,1243.92,968.02,demo,True,2026-04-04,2026,4,4,18,Saturday,True,-67.57999999999447,16767.71,46.46636935583052,0.4185848534646936,False
2026-04-04 19:00:00,34951.33,35036.89,2898.05,4411.17,5591.48,2782.22,6307.97,8027.25,3066.37,2750.4,0.0,1225.85,874.19,demo,True,2026-04-04,2026,4,4,19,Saturday,True,85.55999999999767,15944.06,45.506493298920084,0.4387624371344327,False
2026-04-04 20:00:00,33542.02,33548.82,2667.48,2922.82,5182.6,2671.82,6681.87,7801.18,3108.22,2859.14,0.0,1276.43,1044.73,demo,True,2026-04-04,2026,4,4,20,Saturday,True,6.80000000000291,16089.699999999999,47.95906383592627,0.4489992576831437,False
2026-04-04 21:00:00,32118.29,32115.76,2684.22,1773.16,5286.93,2991.54,6670.0,7952.24,3011.66,2179.18,0.0,1267.08,983.97,demo,True,2026-04-04,2026,4,4,21,Saturday,True,-2.530000000002474,15394.13,47.933257690305325,0.45169351055648305,False
2026-04-04 22:00:00,29008.03,30890.6,2351.22,1500.0,5108.81,2499.53,6292.24,7934.42,3050.05,2306.95,0.0,1254.54,944.06,demo,True,2026-04-04,2026,4,4,22,Saturday,True,1882.5699999999997,15490.020000000002,50.14476895884186,0.47784630153864915,False
2026-04-04 23:00:00,27137.52,31207.18,2382.11,1500.0,5241.48,2844.57,5781.55,8030.9,3038.87,2592.43,0.0,1248.93,928.45,demo,True,2026-04-04,2026,4,4,23,Saturday,True,4069.66,15839.580000000002,50.75620418121728,0.4830719971035101,False
2026-04-05 00:00:00,25450.97,31948.34,2334.2,1500.0,5255.24,2792.1,6413.61,8036.69,2960.75,2777.35,0.0,1232.98,979.62,demo,True,2026-04-05,2026,4,5,0,Sunday,True,6497.369999999999,15987.39,50.0413793017102,0.5320989052509334,False
2026-04-05 01:00:00,24470.91,31384.39,2336.89,1500.0,4781.78,3032.89,5992.68,7335.59,2934.38,3645.46,0.0,1196.75,964.86,demo,True,2026-04-05,2026,4,5,1,Sunday,True,6913.48,16077.04,51.2262306197444,0.5692805487029202,False
2026-04-05 02:00:00,25020.68,32139.11,2204.58,1500.0,5085.19,3051.1,6527.52,7861.11,2960.56,2986.19,0.0,1214.68,952.76,demo,True,2026-04-05,2026,4,5,2,Sunday,True,7118.43,15975.300000000001,49.70672803322805,0.6109817449333039,True
